Time for screening with MACD: 6.86 (s)
Number of screened stocks: 674
     Sector      Code  Name            ChagesRatio        Marcap  MACD
---  --------  ------  --------------  -------------  --------------  --------------------------
 13  보험      000540  흥국화재                -4.64    257291793225  2. 상승 추세 / 눌림목
 20  보험      000810  삼성화재                -4.08  17852328140000  2. 상승 추세 / 눌림목
110  보험      005830  DB손해보험              -2.19   6959640000000  2. 상승 추세 / 눌림목
 35  보험      001450  현대해상                -1.64   2141130000000  2. 상승 추세 / 눌림목
391  보험      088350  한화생명                -1.52   2527422300000  2. 상승 추세 / 눌림목
 10  보험      000370  한화손해보험            -0.66    531162063250  2. 상승 추세 / 눌림목
523  보험      211050  인카금융서비스          -0.44    580591740000  1. 상승 추세 / 추세 확대중
 84  보험      003690  코리안리                 0.32   1805990957370  2. 상승 추세 / 눌림목
232  보험      032830  삼성생명                 1.01  19980000000000  2. 상승 추세 / 눌림목
548  보험      244920  에이플러스에셋           1.5     138133004230  1. 상승 추세 / 추세 확대중
    Sector       Code  Name        ChagesRatio        Marcap  MACD
--  ---------  ------  --------  -------------  ------------  --------------------------
86  섬유/의류  003830  대한화섬           0.15  172640000000  1. 상승 추세 / 추세 확대중
 1  섬유/의류  000050  경방               2.87  206162830400  2. 상승 추세 / 눌림목
     Sector          Code  Name                  ChagesRatio         Marcap  MACD
---  ------------  ------  ------------------  -------------  -------------  --------------------------
143  신재생에너지  009830  한화솔루션                   0.34  5139586826400  2. 상승 추세 / 눌림목
446  신재생에너지  112610  씨에스윈드                   1.01  2102244439550  1. 상승 추세 / 추세 확대중
159  신재생에너지  011930  신성이엔지                   2.4    298685667101  2. 상승 추세 / 눌림목
575  신재생에너지  282720  금양그린파워                 3.33   131617770000  2. 상승 추세 / 눌림목
631  신재생에너지  382900  범한퓨얼셀                   4.3    150864420000  2. 상승 추세 / 눌림목
637  신재생에너지  389260  대명에너지                   4.85   405790000000  1. 상승 추세 / 추세 확대중
429  신재생에너지  100840  SNT에너지                    4.93   881001355800  2. 상승 추세 / 눌림목
666  신재생에너지  475150  SK이터닉스                   5.9    697020967300  2. 상승 추세 / 눌림목
609  신재생에너지  336260  두산퓨얼셀                   6.24  1170372883620  2. 상승 추세 / 눌림목
604  신재생에너지  322000  HD현대에너지솔루션           8.19   584640000000  1. 상승 추세 / 추세 확대중
     Sector          Code  Name                  ChagesRatio         Marcap  MACD
---  ------------  ------  ------------------  -------------  -------------  --------------------------
624  엔터테인먼트  376300  디어유                      -3.48  1251013996200  2. 상승 추세 / 눌림목
255  엔터테인먼트  035760  CJ ENM                      -1.79  1324520901600  1. 상승 추세 / 추세 확대중
456  엔터테인먼트  121440  골프존홀딩스                -1.65   230033712660  2. 상승 추세 / 눌림목
261  엔터테인먼트  036420  콘텐트리중앙                -1.07   232110811400  1. 상승 추세 / 추세 확대중
328  엔터테인먼트  060570  드림어스컴퍼니              -0.21   142849151397  2. 상승 추세 / 눌림목
547  엔터테인먼트  241840  에이스토리                   0.27   107134132620  2. 상승 추세 / 눌림목
673  엔터테인먼트  950190  고스트스튜디오               0.62   104787324950  1. 상승 추세 / 추세 확대중
554  엔터테인먼트  253450  스튜디오드래곤               0.94  1448819603600  1. 상승 추세 / 추세 확대중
283  엔터테인먼트  041510  에스엠                       1.25  2974020231000  2. 상승 추세 / 눌림목
578  엔터테인먼트  289220  자이언트스텝                 1.34   151946225010  2. 상승 추세 / 눌림목
593  엔터테인먼트  299900  위지윅스튜디오               1.65   220995158128  2. 상승 추세 / 눌림목
303  엔터테인먼트  048910  대원미디어                   1.75   138997353300  2. 상승 추세 / 눌림목
601  엔터테인먼트  310200  애니플러스                   2.26   177303915625  2. 상승 추세 / 눌림목
257  엔터테인먼트  035900  JYP Ent.                     3.08  2736001884000  1. 상승 추세 / 추세 확대중
270  엔터테인먼트  037270  YG PLUS                      3.71   407851106300  1. 상승 추세 / 추세 확대중
647  엔터테인먼트  419530  SAMG엔터                     3.72   684132540000  1. 상승 추세 / 추세 확대중
447  엔터테인먼트  114090  GKL                          4.4    909896905700  1. 상승 추세 / 추세 확대중
458  엔터테인먼트  122870  와이지엔터테인먼트           6.17  1607430214000  1. 상승 추세 / 추세 확대중
519  엔터테인먼트  207760  미스터블루                  18.84   131016817791  2. 상승 추세 / 눌림목
     Sector            Code  Name            ChagesRatio         Marcap  MACD
---  --------------  ------  ------------  -------------  -------------  --------------------------
193  운송/항공/물류  020560  아시아나항공          -1.29  2051667481560  2. 상승 추세 / 눌림목
572  운송/항공/물류  272450  진에어                -1.05   491202000000  2. 상승 추세 / 눌림목
 52  운송/항공/물류  002320  한진                  -0.98   301942085600  2. 상승 추세 / 눌림목
590  운송/항공/물류  298690  에어부산              -0.45   255441600000  2. 상승 추세 / 눌림목
 92  운송/항공/물류  004360  세방                  -0.22   266073748200  2. 상승 추세 / 눌림목
101  운송/항공/물류  005430  한국공항              -0.19   168450086000  2. 상승 추세 / 눌림목
212  운송/항공/물류  028670  팬오션                 0     1980580041960  2. 상승 추세 / 눌림목
418  운송/항공/물류  095570  AJ네트웍스             0.38   178295870460  1. 상승 추세 / 추세 확대중
462  운송/항공/물류  124560  태웅로직스             0.51   111095591120  1. 상승 추세 / 추세 확대중
 77  운송/항공/물류  003490  대한항공               0.67  8340197971650  2. 상승 추세 / 눌림목
294  운송/항공/물류  044450  KSS해운                0.72   227395918000  2. 상승 추세 / 눌림목
 67  운송/항공/물류  003100  선광                   0.73   136290000000  1. 상승 추세 / 추세 확대중
274  운송/항공/물류  038390  레드캡투어             0.85   198977781800  2. 상승 추세 / 눌림목
     Sector      Code  Name              ChagesRatio          Marcap  MACD
---  --------  ------  --------------  -------------  --------------  ---------------------
634  원자력    388050  지투파워                -4.26    163894668120  2. 상승 추세 / 눌림목
442  원자력    105840  우진                    -2.43    178345426100  2. 상승 추세 / 눌림목
241  원자력    034020  두산에너빌리티           1.49  26230978928700  2. 상승 추세 / 눌림목
     Sector      Code  Name              ChagesRatio         Marcap  MACD
---  --------  ------  --------------  -------------  -------------  --------------------------
122  유통      007070  GS리테일                -2.54  1249930854250  2. 상승 추세 / 눌림목
272  유통      037710  광주신세계              -1.05   223994898500  2. 상승 추세 / 눌림목
 26  유통      001120  LX인터내셔널            -0.88  1087218000000  2. 상승 추세 / 눌림목
 60  유통      002810  삼영무역                -0.2    276265542080  2. 상승 추세 / 눌림목
667  유통      481070  에이유브랜즈             0      284616000000  2. 상승 추세 / 눌림목
629  유통      381970  케이카                   1.79   740076641280  1. 상승 추세 / 추세 확대중
516  유통      204620  글로벌텍스프리           2.53   427322646400  1. 상승 추세 / 추세 확대중
227  유통      032350  롯데관광개발             7.08   968652346590  1. 상승 추세 / 추세 확대중
670  유통      499790  GS피앤엘                 7.26   644502332500  1. 상승 추세 / 추세 확대중
     Sector       Code  Name            ChagesRatio         Marcap  MACD
---  ---------  ------  ------------  -------------  -------------  --------------------------
353  유통/소매  069960  현대백화점            -1.81  1599857079100  2. 상승 추세 / 눌림목
357  유통/소매  071840  롯데하이마트          -0.89   184612307840  2. 상승 추세 / 눌림목
381  유통/소매  084680  이월드                -0.42   203350080762  2. 상승 추세 / 눌림목
 17  유통/소매  000680  LS네트웍스             0.28   286054948080  1. 상승 추세 / 추세 확대중
346  유통/소매  067830  세이브존I&C            0.39   106501122525  1. 상승 추세 / 추세 확대중
134  유통/소매  008770  호텔신라               0.5   1956518831850  2. 상승 추세 / 눌림목
207  유통/소매  025980  아난티                 0.54   661175905880  1. 상승 추세 / 추세 확대중
322  유통/소매  057050  현대홈쇼핑             0.55   658800000000  2. 상승 추세 / 눌림목
348  유통/소매  067990  도이치모터스           1.16   140363255500  1. 상승 추세 / 추세 확대중
618  유통/소매  362320  청담글로벌             1.66   128833894800  1. 상승 추세 / 추세 확대중
395  유통/소매  089860  롯데렌탈               1.68  1205471681600  1. 상승 추세 / 추세 확대중
334  유통/소매  063170  서울옥션               3.45   143971562700  2. 상승 추세 / 눌림목
434  유통/소매  102370  케이옥션               3.81   103879436150  2. 상승 추세 / 눌림목
     Sector            Code  Name        ChagesRatio        Marcap  MACD
---  --------------  ------  --------  -------------  ------------  --------------------------
370  유통/항공/물류  080160  모두투어           2.75  233415000000  1. 상승 추세 / 추세 확대중
     Sector      Code  Name            ChagesRatio         Marcap  MACD
---  --------  ------  ------------  -------------  -------------  --------------------------
262  유틸리티  036460  한국가스공사          -3.51  3683288700000  2. 상승 추세 / 눌림목
356  유틸리티  071320  지역난방공사          -1.14   903142032000  2. 상승 추세 / 눌림목
347  유틸리티  067900  와이엔텍              -1.04   121755718710  2. 상승 추세 / 눌림목
 98  유틸리티  005090  SGC에너지             -0.21   348705858600  1. 상승 추세 / 추세 확대중
450  유틸리티  117580  대성에너지            -0.13   213950000000  1. 상승 추세 / 추세 확대중
 93  유틸리티  004690  삼천리                 0.15   544184355000  2. 상승 추세 / 눌림목
244  유틸리티  034590  인천도시가스           0.39   111337489300  1. 상승 추세 / 추세 확대중
566  유틸리티  267290  경동도시가스           0.47   113427611440  1. 상승 추세 / 추세 확대중
469  유틸리티  128820  대성산업               5.05   169406865110  1. 상승 추세 / 추세 확대중
     Sector      Code  Name            ChagesRatio          Marcap  MACD
---  --------  ------  ------------  -------------  --------------  --------------------------
441  은행      105560  KB금융                -4.12  39352842300000  2. 상승 추세 / 눌림목
320  은행      055550  신한지주              -3.96  27667987227000  2. 상승 추세 / 눌림목
385  은행      086790  하나금융지주          -3.71  20106861600000  2. 상승 추세 / 눌림목
605  은행      323410  카카오뱅크             2.34  11471595959850  1. 상승 추세 / 추세 확대중
     Sector      Code  Name            ChagesRatio         Marcap  MACD
---  --------  ------  ------------  -------------  -------------  --------------------------
 87  음식료    003960  사조대림              -3.61   366578680000  2. 상승 추세 / 눌림목
574  음식료    280360  롯데웰푸드            -1.85  1088635158000  2. 상승 추세 / 눌림목
  3  음식료    000080  하이트진로            -1.78  1391450842240  2. 상승 추세 / 눌림목
240  음식료    033920  무학                  -1.39   223155000000  2. 상승 추세 / 눌림목
123  음식료    007160  사조산업              -1.29   248250000000  2. 상승 추세 / 눌림목
130  음식료    008040  사조동아원            -1.21   161610567000  2. 상승 추세 / 눌림목
306  음식료    051500  CJ프레시웨이          -1.14   309848394600  2. 상승 추세 / 눌림목
224  음식료    031440  신세계푸드            -0.86   134375056000  2. 상승 추세 / 눌림목
 73  음식료    003380  하림지주              -0.58   955407947130  2. 상승 추세 / 눌림목
126  음식료    007540  샘표                  -0.33   129411000000  2. 상승 추세 / 눌림목
 96  음식료    004970  신라교역               0      151680000000  1. 상승 추세 / 추세 확대중
483  음식료    145990  삼양사                 0      525985899000  1. 상승 추세 / 추세 확대중
568  음식료    267980  매일유업               0      290606787900  1. 상승 추세 / 추세 확대중
432  음식료    101530  해태제과식품           0      203526585780  1. 상승 추세 / 추세 확대중
202  음식료    023900  풍국주정               0.11   114156000000  1. 상승 추세 / 추세 확대중
168  음식료    014710  사조씨푸드             0.68   101589403700  1. 상승 추세 / 추세 확대중
562  음식료    264900  크라운제과             0.7    107955587000  1. 상승 추세 / 추세 확대중
560  음식료    260970  에스앤디               1.67   263819164800  2. 상승 추세 / 눌림목
 27  음식료    001130  대한제분               1.97   244712000000  1. 상승 추세 / 추세 확대중
472  음식료    136490  선진                   7.02   242789756840  2. 상승 추세 / 눌림목
     Sector      Code  Name                  ChagesRatio         Marcap  MACD
---  --------  ------  ------------------  -------------  -------------  --------------------------
 48  의류      002170  삼양통상                    -4.75   150300000000  2. 상승 추세 / 눌림목
223  의류      031430  신세계인터내셔날            -4.03   370394640000  2. 상승 추세 / 눌림목
 94  의류      004700  조광피혁                    -2.37   382990348800  2. 상승 추세 / 눌림목
671  의류      900140  엘브이엠씨홀딩스            -2.01   358654241792  1. 상승 추세 / 추세 확대중
445  의류      111770  영원무역                    -1.65  2645394639600  2. 상승 추세 / 눌림목
411  의류      093050  LF                          -1.5    479828400000  2. 상승 추세 / 눌림목
145  의류      009970  영원무역홀딩스              -1.08  1629453244000  2. 상승 추세 / 눌림목
632  의류      383220  F&F                         -1.06  2861538502500  2. 상승 추세 / 눌림목
236  의류      033290  코웰패션                    -0.68   122701517685  1. 상승 추세 / 추세 확대중
192  의류      020000  한섬                        -0.5    359677084410  1. 상승 추세 / 추세 확대중
100  의류      005390  신성통상                    -0.34   426095376350  1. 상승 추세 / 추세 확대중
108  의류      005800  신영와코루                  -0.33   109170000000  2. 상승 추세 / 눌림목
 82  의류      003610  방림                        -0.12   165833901750  2. 상승 추세 / 눌림목
 69  의류      003200  일신방직                     1.25   242228000000  1. 상승 추세 / 추세 확대중
589  의류      298540  더네이쳐홀딩스               1.8    167636810240  1. 상승 추세 / 추세 확대중
265  의류      036620  감성코퍼레이션               2.11   486780000000  2. 상승 추세 / 눌림목
 36  의류      001460  BYC                          2.79   229858320000  1. 상승 추세 / 추세 확대중
507  의류      194370  제이에스코퍼레이션           4.67   338293348800  1. 상승 추세 / 추세 확대중
     Sector           Code  Name              ChagesRatio        Marcap  MACD
---  -------------  ------  --------------  -------------  ------------  --------------------------
464  이차전지 소재  126340  비나텍                   1.79  181295861100  2. 상승 추세 / 눌림목
396  이차전지 소재  089980  상아프론테크             2.63  262060316430  2. 상승 추세 / 눌림목
610  이차전지 소재  336370  솔루스첨단소재          13.29  682512583680  1. 상승 추세 / 추세 확대중
     Sector           Code  Name            ChagesRatio        Marcap  MACD
---  -------------  ------  ------------  -------------  ------------  --------------------------
533  이차전지 장비  217820  원익피앤이            -2.88  128127309300  2. 상승 추세 / 눌림목
591  이차전지 장비  299030  하나기술              -0.64  186281403000  1. 상승 추세 / 추세 확대중
581  이차전지 장비  290670  대보마그네틱           1.82  175618701000  1. 상승 추세 / 추세 확대중
402  이차전지 장비  091580  상신이디피             4.23  111557193030  1. 상승 추세 / 추세 확대중
     Sector         Code  Name            ChagesRatio         Marcap  MACD
---  -----------  ------  ------------  -------------  -------------  --------------------------
  8  자동차 부품  000240  한국앤컴퍼니          -7.68  1779086397600  2. 상승 추세 / 눌림목
144  자동차 부품  009900  명신산업              -2.99   425532778630  2. 상승 추세 / 눌림목
422  자동차 부품  098070  한텍                  -2.88   449294096400  2. 상승 추세 / 눌림목
359  자동차 부품  073010  케이에스피            -2.21   177444368750  2. 상승 추세 / 눌림목
291  자동차 부품  043370  피에이치에이          -1.94   212520000000  2. 상승 추세 / 눌림목
147  자동차 부품  010100  한국무브넥스          -1.74   128805276600  2. 상승 추세 / 눌림목
125  자동차 부품  007340  DN오토모티브          -1.14  1269685770500  2. 상승 추세 / 눌림목
142  자동차 부품  009680  모토닉                -0.86   290878500000  2. 상승 추세 / 눌림목
341  자동차 부품  066590  우수AMS               -0.79   123080277600  2. 상승 추세 / 눌림목
106  자동차 부품  005720  넥센                  -0.69   309484187060  2. 상승 추세 / 눌림목
238  자동차 부품  033530  SJG세종               -0.11   124081486060  1. 상승 추세 / 추세 확대중
182  자동차 부품  016740  두올                   0.15   101897722920  1. 상승 추세 / 추세 확대중
 53  자동차 부품  002350  넥센타이어             0.45   658281490980  1. 상승 추세 / 추세 확대중
651  자동차 부품  437730  삼현                   0.76   422661868110  2. 상승 추세 / 눌림목
129  자동차 부품  007860  서연                   0.85   223997711760  1. 상승 추세 / 추세 확대중
451  자동차 부품  118990  모트렉스               1.1    229476167700  2. 상승 추세 / 눌림목
105  자동차 부품  005710  대원산업               1.27   191559456000  2. 상승 추세 / 눌림목
351  자동차 부품  069510  에스텍                 1.34   156558500000  2. 상승 추세 / 눌림목
514  자동차 부품  204270  제이앤티씨             1.52   966069382200  2. 상승 추세 / 눌림목
273  자동차 부품  038110  에코플라스틱           1.99   126801659600  1. 상승 추세 / 추세 확대중
     Sector      Code  Name              ChagesRatio          Marcap  MACD
---  --------  ------  --------------  -------------  --------------  --------------------------
417  전력기기  094820  일진파워                -1.77    167373669900  2. 상승 추세 / 눌림목
 34  전력기기  001440  대한전선                -1.1    2356693872000  2. 상승 추세 / 눌림목
231  전력기기  032820  우리기술                -0.9     360643576080  2. 상승 추세 / 눌림목
564  전력기기  267260  HD현대일렉트릭          -0.26  13625817030000  2. 상승 추세 / 눌림목
213  전력기기  029460  케이씨                  -0.22    293734038600  2. 상승 추세 / 눌림목
485  전력기기  147830  제룡산업                 0.16    126200000000  2. 상승 추세 / 눌림목
511  전력기기  199820  제일일렉트릭             0.74    210645600000  1. 상승 추세 / 추세 확대중
115  전력기기  006260  LS                       0.88   5174540000000  2. 상승 추세 / 눌림목
259  전력기기  036190  금화피에스시             1.4     174300000000  2. 상승 추세 / 눌림목
340  전력기기  065710  서호전기                 1.49    211150000000  2. 상승 추세 / 눌림목
369  전력기기  079960  동양이엔피               1.59    175671000000  1. 상승 추세 / 추세 확대중
233  전력기기  033100  제룡전기                 1.99    534878219700  2. 상승 추세 / 눌림목
331  전력기기  062040  산일전기                 2.24   2085496200000  2. 상승 추세 / 눌림목
375  전력기기  082920  비츠로셀                 2.32    655288902450  2. 상승 추세 / 눌림목
587  전력기기  298040  효성중공업               2.91   5939737076000  1. 상승 추세 / 추세 확대중
298  전력기기  045390  대아티아이               3.16    322063332890  2. 상승 추세 / 눌림목
453  전력기기  119850  지엔씨에너지             3.85    444120543000  2. 상승 추세 / 눌림목
658  전력기기  453450  그리드위즈               6.61    153771640000  2. 상승 추세 / 눌림목
582  전력기기  290690  소룩스                   6.85    211939506910  1. 상승 추세 / 추세 확대중
     Sector            Code  Name            ChagesRatio         Marcap  MACD
---  --------------  ------  ------------  -------------  -------------  --------------------------
 71  정유/화학/가스  003240  태광산업              -4.93  1029895000000  2. 상승 추세 / 눌림목
 44  정유/화학/가스  002020  코오롱                -2.58   429298484000  1. 상승 추세 / 추세 확대중
455  정유/화학/가스  120110  코오롱인더            -2.39   898498321150  2. 상승 추세 / 눌림목
 88  정유/화학/가스  004000  롯데정밀화학          -1.85   959760000000  2. 상승 추세 / 눌림목
174  정유/화학/가스  015890  태경산업              -1.76   147020612500  2. 상승 추세 / 눌림목
 61  정유/화학/가스  002960  한국쉘석유            -1.37   516100000000  2. 상승 추세 / 눌림목
490  정유/화학/가스  161000  애경케미칼            -1.12   558973666410  1. 상승 추세 / 추세 확대중
237  정유/화학/가스  033500  동성화인텍            -0.77   773728945200  2. 상승 추세 / 눌림목
 83  정유/화학/가스  003650  미창석유              -0.67   180577953600  1. 상승 추세 / 추세 확대중
188  정유/화학/가스  017940  E1                    -0.67   508326000000  2. 상승 추세 / 눌림목
167  정유/화학/가스  014680  한솔케미칼            -0.6   1498512779000  1. 상승 추세 / 추세 확대중
169  정유/화학/가스  014830  유니드                -0.55   612467800000  2. 상승 추세 / 눌림목
206  정유/화학/가스  025000  KPX케미칼             -0.54   221914000000  2. 상승 추세 / 눌림목
 32  정유/화학/가스  001390  KG케미칼              -0.45   300921430800  1. 상승 추세 / 추세 확대중
198  정유/화학/가스  023450  동남합성              -0.44   119525000000  2. 상승 추세 / 눌림목
433  정유/화학/가스  102260  동성케미컬            -0.37   203216003550  2. 상승 추세 / 눌림목
127  정유/화학/가스  007690  국도화학              -0.3    307459622400  2. 상승 추세 / 눌림목
393  정유/화학/가스  089470  HDC현대EP              0      123612500000  1. 상승 추세 / 추세 확대중
438  정유/화학/가스  104480  티케이케미칼           0.19   140251654662  1. 상승 추세 / 추세 확대중
166  정유/화학/가스  014530  극동유화               0.29   121171234500  1. 상승 추세 / 추세 확대중
185  정유/화학/가스  017390  서울가스               0.33   301500000000  1. 상승 추세 / 추세 확대중
471  정유/화학/가스  134380  미원화학               0.63   175501586400  1. 상승 추세 / 추세 확대중
151  정유/화학/가스  010950  S-Oil                  1.1   6192053560000  2. 상승 추세 / 눌림목
 46  정유/화학/가스  002100  경농                   1.7    186440591250  1. 상승 추세 / 추세 확대중
 55  정유/화학/가스  002460  HS화성                 1.84   106879500000  1. 상승 추세 / 추세 확대중
576  정유/화학/가스  285130  SK케미칼               2.61  1016247818700  1. 상승 추세 / 추세 확대중
376  정유/화학/가스  083420  그린케미칼             3.02   196560000000  2. 상승 추세 / 눌림목
133  정유/화학/가스  008730  율촌화학               9.53   783680000000  1. 상승 추세 / 추세 확대중
     Sector      Code  Name            ChagesRatio        Marcap  MACD
---  --------  ------  ------------  -------------  ------------  --------------------------
153  제지      011280  태림포장              -0.22  158251275900  2. 상승 추세 / 눌림목
 49  제지      002200  한국수출포장           0     117800000000  1. 상승 추세 / 추세 확대중
179  제지      016590  신대양제지             1.78  391694810400  1. 상승 추세 / 추세 확대중
 51  제지      002310  아세아제지             2.91  309329549300  1. 상승 추세 / 추세 확대중
171  제지      014970  삼륭물산               4.12  118580000000  2. 상승 추세 / 눌림목
     Sector              Code  Name                ChagesRatio          Marcap  MACD
---  ----------------  ------  ----------------  -------------  --------------  --------------------------
170  조선/기계/중공업  014940  오리엔탈정공              -2.74    274809175830  2. 상승 추세 / 눌림목
268  조선/기계/중공업  036890  진성티이씨                -1.33    250002820160  2. 상승 추세 / 눌림목
141  조선/기계/중공업  009540  HD한국조선해양            -1.26  22116598750000  1. 상승 추세 / 추세 확대중
521  조선/기계/중공업  210540  디와이파워                -1.04    137027596280  2. 상승 추세 / 눌림목
163  조선/기계/중공업  013030  하이록코리아              -0.71    346116692300  2. 상승 추세 / 눌림목
148  조선/기계/중공업  010140  삼성중공업                -0.65  14775200000000  1. 상승 추세 / 추세 확대중
290  조선/기계/중공업  042670  HD현대인프라코어          -0.63   1808429790480  1. 상승 추세 / 추세 확대중
137  조선/기계/중공업  009160  SIMPAC                    -0.61    318641742920  2. 상승 추세 / 눌림목
186  조선/기계/중공업  017800  현대엘리베이터            -0.4    2955384306000  2. 상승 추세 / 눌림목
289  조선/기계/중공업  042660  한화오션                  -0.26  23838962053200  2. 상승 추세 / 눌림목
165  조선/기계/중공업  013570  디와이                    -0.12    114095609055  1. 상승 추세 / 추세 확대중
424  조선/기계/중공업  100090  SK오션플랜트              -0.05   1137146861280  2. 상승 추세 / 눌림목
652  조선/기계/중공업  443060  HD현대마린솔루션           0.06   8064774879000  1. 상승 추세 / 추세 확대중
 91  조선/기계/중공업  004250  NPC                        0.11    163954800000  1. 상승 추세 / 추세 확대중
361  조선/기계/중공업  075580  세진중공업                 0.27    635008423520  2. 상승 추세 / 눌림목
656  조선/기계/중공업  452280  한선엔지니어링             0.28    121723537500  2. 상승 추세 / 눌림목
157  조선/기계/중공업  011700  한신기계                   0.31    104314375465  2. 상승 추세 / 눌림목
662  조선/기계/중공업  460930  현대힘스                   0.48    736845636800  2. 상승 추세 / 눌림목
565  조선/기계/중공업  267270  HD현대건설기계             0.99   1257519376800  2. 상승 추세 / 눌림목
263  조선/기계/중공업  036530  SNT홀딩스                  1.73    862475569400  1. 상승 추세 / 추세 확대중
374  조선/기계/중공업  082740  한화엔진                   1.98   2365726475700  2. 상승 추세 / 눌림목
437  조선/기계/중공업  104460  디와이피엔에프             2.32    184060077500  2. 상승 추세 / 눌림목
327  조선/기계/중공업  060370  LS마린솔루션               2.8     599473470900  2. 상승 추세 / 눌림목
466  조선/기계/중공업  126720  수산인더스트리             3.07    383579100000  2. 상승 추세 / 눌림목
149  조선/기계/중공업  010660  화천기계                   3.49    117480000000  1. 상승 추세 / 추세 확대중
335  조선/기계/중공업  064350  현대로템                   3.83  16589628536000  1. 상승 추세 / 추세 확대중
606  조선/기계/중공업  329180  HD현대중공업               5.55  37994893648000  2. 상승 추세 / 눌림목
     Sector      Code  Name            ChagesRatio         Marcap  MACD
---  --------  ------  ------------  -------------  -------------  --------------------------
 30  증권      001270  부국증권              -6.9    356724078400  2. 상승 추세 / 눌림목
221  증권      030610  교보증권              -4.99   846744800230  2. 상승 추세 / 눌림목
355  증권      071050  한국금융지주          -2.87  5845656560800  2. 상승 추세 / 눌림목
 42  증권      001750  한양증권              -2.85   199837983800  2. 상승 추세 / 눌림목
 37  증권      001500  현대차증권            -2.52   430976316680  2. 상승 추세 / 눌림목
 75  증권      003470  유안타증권            -2.35   664656598080  2. 상승 추세 / 눌림목
175  증권      016360  삼성증권              -2.15  5286560000000  2. 상승 추세 / 눌림목
 78  증권      003530  한화투자증권          -2.02   937573776750  2. 상승 추세 / 눌림목
 28  증권      001200  유진투자증권          -0.74   323533836120  1. 상승 추세 / 추세 확대중
275  증권      038540  상상인                -0.7    109384074801  1. 상승 추세 / 추세 확대중
364  증권      078020  LS증권                -0.67   248278325250  1. 상승 추세 / 추세 확대중
 74  증권      003460  유화증권              -0.19   148843839375  1. 상승 추세 / 추세 확대중
111  증권      005940  NH투자증권            -0.17  5636142465790  1. 상승 추세 / 추세 확대중
277  증권      039490  키움증권              -0.12  3975017054400  1. 상승 추세 / 추세 확대중
218  증권      030210  다올투자증권           0.28   218670870540  1. 상승 추세 / 추세 확대중
120  증권      006800  미래에셋증권           0.45  8908342292960  1. 상승 추세 / 추세 확대중
 79  증권      003540  대신증권               0.65  1172865540000  1. 상승 추세 / 추세 확대중
180  증권      016610  DB증권                 0.67   317074525830  1. 상승 추세 / 추세 확대중
 38  증권      001510  SK증권                 1.37   279300791061  1. 상승 추세 / 추세 확대중
     Sector      Code  Name                    ChagesRatio          Marcap  MACD
---  --------  ------  --------------------  -------------  --------------  --------------------------
 64  지주회사  003030  세아제강지주                  -8.06    921518682500  2. 상승 추세 / 눌림목
 76  지주회사  003480  한진중공업홀딩스              -4.68    156508003600  2. 상승 추세 / 눌림목
641  지주회사  402340  SK스퀘어                      -3.92  14619256637400  2. 상승 추세 / 눌림목
107  지주회사  005740  크라운해태홀딩스              -3.34    103040588180  2. 상승 추세 / 눌림목
208  지주회사  027410  BGF                           -3.29    394353178920  1. 상승 추세 / 추세 확대중
358  지주회사  072710  농심홀딩스                    -3.21    350153145000  2. 상승 추세 / 눌림목
128  지주회사  007700  F&F홀딩스                     -3.19    592973803720  2. 상승 추세 / 눌림목
 33  지주회사  001430  세아베스틸지주                -2.99    814070101300  2. 상승 추세 / 눌림목
476  지주회사  138930  BNK금융지주                   -2.8    3422622829250  2. 상승 추세 / 눌림목
 43  지주회사  001940  KISCO홀딩스                   -2.7     332436111000  2. 상승 추세 / 눌림목
496  지주회사  175330  JB금융지주                    -2.6    3564028525360  2. 상승 추세 / 눌림목
  9  지주회사  000320  노루홀딩스                    -2.53    235253372700  2. 상승 추세 / 눌림목
121  지주회사  006840  AK홀딩스                      -2.26    154466561260  2. 상승 추세 / 눌림목
113  지주회사  005990  매일홀딩스                    -2.11    146237120640  2. 상승 추세 / 눌림목
541  지주회사  227840  현대코퍼레이션홀딩스          -2.05    108572973480  2. 상승 추세 / 눌림목
602  지주회사  316140  우리금융지주                  -1.97  14027553453890  2. 상승 추세 / 눌림목
319  지주회사  054800  아이디스홀딩스                -1.85    109686213600  1. 상승 추세 / 추세 확대중
330  지주회사  060980  HL홀딩스                      -1.73    372863723050  2. 상승 추세 / 눌림목
135  지주회사  008930  한미사이언스                  -1.69   2380025940000  2. 상승 추세 / 눌림목
  4  지주회사  000140  하이트진로홀딩스              -1.5     212806035050  2. 상승 추세 / 눌림목
220  지주회사  030530  원익홀딩스                    -1.48    411678438730  2. 상승 추세 / 눌림목
407  지주회사  092230  KPX홀딩스                     -1.35    277136777600  2. 상승 추세 / 눌림목
 41  지주회사  001630  종근당홀딩스                  -1.13    262516716400  2. 상승 추세 / 눌림목
633  지주회사  383800  LX홀딩스                      -1.09    622450430400  2. 상승 추세 / 눌림목
 18  지주회사  000700  유수홀딩스                    -0.99    155990453880  2. 상승 추세 / 눌림목
177  지주회사  016450  한세예스24홀딩스              -0.98    162400000000  2. 상승 추세 / 눌림목
477  지주회사  139130  iM금융지주                    -0.98   1840304732980  1. 상승 추세 / 추세 확대중
 56  지주회사  002620  제일파마홀딩스                -0.97    130502310350  2. 상승 추세 / 눌림목
